Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,J sec,J nanosec,Control x,Control z,Control sec,Control nanosec
1652909574,54056352,0,0,0,0,0,-18.155420303344727,8.351326942443848,-178.27671813964844,0.99996018409729,-0.006649911869317293,-0.005942017771303654,-1.536743354790815e-08,1652909574,39169780,0,0,0,0,0,0,0,0,0,-18.466445922851562,-20.374404907226562,-180.02003479003906,0.9999926090240479,0.0012488364009186625,0.0036207735538482666,-1.9324858158142888e-08,1652909574,39513785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909574,254157680,0,0,0,0,0,-18.10807991027832,8.458786010742188,-178.23606872558594,0.9999643564224243,-0.005832076072692871,-0.006106197834014893,-5.12245668105038e-09,1652909574,243085565,-61.24850505627073,11.023245664922683,45.4988016174803,-0.6978523584871533,0.7161040381567271,0.013921285751620391,-0.0017857142880632203,1652909574,90077674,-18.414621353149414,-20.45746612548828,-180.0391845703125,0.9999943971633911,0.00066375732421875,0.003251105546951294,-1.0244492365529823e-08,1652909574,243565598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909574,454161283,0,0,0,0,0,-18.110780715942383,8.566624641418457,-178.16807556152344,0.999969482421875,-0.00512850284576416,-0.005892902612686157,2.328286541342095e-08,1652909574,442679257,-61.24850505627073,11.023245664922683,45.4988016174803,-0.6978523584871533,0.7161040381567271,0.013921285751620391,-0.0017857142880632203,1652909574,90077674,-18.458362579345703,-20.432037353515625,-180.0207061767578,0.999993085861206,0.0008170605869963765,0.0036064093001186848,2.793987041727064e-09,1652909574,443156173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909574,654165560,0,0,0,0,0,-18.148855209350586,8.624211311340332,-178.13040161132812,0.9999738931655884,-0.0046110753901302814,-0.005564391613006592,6.984192335579564e-09,1652909574,642376404,-61.24850505627073,11.023245664922683,45.4988016174803,-0.6978523584871533,0.7161040381567271,0.013921285751620391,-0.0017857142880632203,1652909574,90077674,-18.4660587310791,-20.30866050720215,-180.00039672851562,0.9999915361404419,0.001736045116558671,0.0037109856493771076,2.3283261985085346e-09,1652909574,642853862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909574,854083473,0,0,0,0,0,-18.082965850830078,8.266497611999512,-178.3130340576172,0.9999527931213379,-0.007255434524267912,-0.006461650133132935,1.3970497647619595e-08,1652909574,841741597,-61.24850505627073,11.023245664922683,45.4988016174803,-0.6978523584871533,0.7161040381567271,0.013921285751620391,-0.0017857142880632203,1652909574,90077674,-18.473342895507812,-20.33993148803711,-180.00819396972656,0.9999920129776001,0.0015094878617674112,0.0037043693009763956,2.1187529952726436e-08,1652909574,842056721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909575,54158022,0,0,0,0,0,-18.1259765625,8.240578651428223,-178.3462371826172,0.9999525547027588,-0.007447958458214998,-0.006269693840295076,-2.747350080767319e-08,1652909575,41276434,-61.24850505627073,11.023245664922683,45.4988016174803,-0.6978523584871533,0.7161040381567271,0.013921285751620391,-0.0017857142880632203,1652909574,90077674,-18.451845169067383,-20.457124710083008,-180.03468322753906,0.9999936819076538,0.0006961227627471089,0.003490269184112549,-2.56113050767226e-08,1652909575,41591297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909575,254055644,0,0,0,0,0,-18.192174911499023,8.518531799316406,-178.19180297851562,0.999970555305481,-0.0053806304931640625,-0.005471736192703247,2.6543474973550474e-08,1652909575,240773805,-61.24503089311709,11.145649548974006,45.23690526903671,-0.6992213600115748,0.7147728151794153,0.013671675869671029,-0.0015468507101428644,1652909575,93140431,-18.474496841430664,-20.308504104614258,-179.99072265625,0.9999912977218628,0.0017763973446562886,0.0037773253861814737,-1.3504067197800396e-08,1652909575,241089047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909575,454154073,0,0,0,0,0,-18.20136260986328,8.849884986877441,-178.04969787597656,0.9999827146530151,-0.0030799510423094034,-0.005006969906389713,-2.5146144722043573e-08,1652909575,439141565,-61.24503089311709,11.145649548974006,45.23690526903671,-0.6992213600115748,0.7147728151794153,0.013671675869671029,-0.0015468507101428644,1652909575,93140431,-18.517215728759766,-20.283994674682617,-180.01258850097656,0.9999902248382568,0.0019271376077085733,0.003983349073678255,2.6076831360910546e-08,1652909575,439457192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909575,654199498,0,0,0,0,0,-18.202634811401367,8.638839721679688,-178.1280517578125,0.9999756813049316,-0.004579425323754549,-0.005248308647423983,6.519416562156266e-09,1652909575,638777501,-61.24503089311709,11.145649548974006,45.23690526903671,-0.6992213600115748,0.7147728151794153,0.013671675869671029,-0.0015468507101428644,1652909575,93140431,-18.473072052001953,-20.292238235473633,-180.01812744140625,0.9999912977218628,0.0018720627995207906,0.003719091648235917,1.0244637138612234e-08,1652909575,639096844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652909575,854056972,0,0,0,0,0,-18.123580932617188,8.451733589172363,-178.21987915039062,0.9999645948410034,-0.005922497250139713,-0.005969882942736149,2.79406666692239e-08,1652909575,841889929,-61.24503089311709,11.145649548974006,45.23690526903671,-0.6992213600115748,0.7147728151794153,0.013671675869671029,-0.0015468507101428644,1652909575,93140431,-18.499807357788086,-20.3675594329834,-180.0337371826172,0.9999916553497314,0.0013304949970915914,0.003844857681542635,-2.1420371254521342e-08,1652909575,842217516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
