Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,J sec,J nanosec,Control x,Control z,Control sec,Control nanosec
1652884050,615780288,0,0,0,0,0,-15.081972122192383,1.8690016269683838,-179.45144653320312,0.9998096823692322,0.012341618537902832,-0.015110254287719727,5.588999485439672e-09,1652884050,606110401,0,0,0,0,0,0,0,0,0,-14.982224464416504,-28.288646697998047,-183.36683654785156,0.9998490810394287,0.0022233128547668457,-0.01723092794418335,-7.451705030803168e-09,1652884050,606696244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884050,815806644,0,0,0,0,0,-15.090357780456543,1.9728320837020874,-179.40516662597656,0.9998040795326233,0.013029097579419613,-0.014903783798217773,5.589030571684361e-09,1652884050,807083306,-58.266387038809825,9.944851117650614,52.18619674592058,-0.7104684954489047,0.7033772855606615,0.020519458370681656,-0.008600476620303102,1652884050,696850012,-14.964337348937988,-28.226192474365234,-183.36904907226562,0.9998457431793213,0.0026750564575195312,-0.01735791563987732,9.312842941255894e-09,1652884050,807413102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884051,15749549,0,0,0,0,0,-15.111555099487305,1.8367183208465576,-179.41392517089844,0.9998173117637634,0.012078167870640755,-0.014813394285738468,2.141705657265902e-08,1652884051,5541240,-58.266387038809825,9.944851117650614,52.18619674592058,-0.7104684954489047,0.7033772855606615,0.020519458370681656,-0.008600476620303102,1652884050,696850012,-14.966652870178223,-28.26376724243164,-183.36410522460938,0.9998468160629272,0.002403140300884843,-0.017336517572402954,1.490162482298274e-08,1652884051,5901214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884051,215760322,0,0,0,0,0,-15.131484985351562,1.754227638244629,-179.42552185058594,0.9998252987861633,0.011437654495239258,-0.014785200357437134,-1.5827973598447898e-08,1652884051,206466304,-58.266387038809825,9.944851117650614,52.18619674592058,-0.7104684954489047,0.7033772855606615,0.020519458370681656,-0.008600476620303102,1652884050,696850012,-14.980581283569336,-28.315441131591797,-183.340087890625,0.9998490810394287,0.0020191671792417765,-0.017252089455723763,0.0,1652884051,206781020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884051,415754809,0,0,0,0,0,-15.103189468383789,1.8178876638412476,-179.42355346679688,0.9998173117637634,0.011917710304260254,-0.014943839982151985,1.862985499201386e-08,1652884051,402682695,-58.266387038809825,9.944851117650614,52.18619674592058,-0.7104684954489047,0.7033772855606615,0.020519458370681656,-0.008600476620303102,1652884050,696850012,-14.985486030578613,-28.288448333740234,-183.3382110595703,0.9998499155044556,0.0022045967634767294,-0.017185868695378304,7.449879380061475e-09,1652884051,402995202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884051,615706370,0,0,0,0,0,-15.091421127319336,1.878055214881897,-179.4167022705078,0.999810516834259,0.012380242347717285,-0.015022964216768742,4.6574957224265745e-09,1652884051,603388439,-58.266387038809825,9.944851117650614,52.18619674592058,-0.7104684954489047,0.7033772855606615,0.020519458370681656,-0.008600476620303102,1652884050,696850012,-14.955412864685059,-28.25839614868164,-183.3532257080078,0.9998461008071899,0.002458989853039384,-0.017370522022247314,-1.4901635481123776e-08,1652884051,603845140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884051,815744839,0,0,0,0,0,-15.110816955566406,1.7539920806884766,-179.4799041748047,0.99982088804245,0.011525512672960758,-0.015012026764452457,-4.657447316702701e-09,1652884051,804816093,-58.2848803057655,9.995493592174853,52.03726899472579,-0.7111974605305711,0.7026472355903463,0.020345945830689275,-0.00843245914311641,1652884051,700120470,-14.971407890319824,-28.250974655151367,-183.34713745117188,0.9998487234115601,0.002487302292138338,-0.0172117967158556,2.0490377394821735e-08,1652884051,805132578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884052,15709261,0,0,0,0,0,-15.103642463684082,1.8221588134765625,-179.4454803466797,0.9998169541358948,0.01193779706954956,-0.014955341815948486,-1.3972396573080914e-08,1652884052,6139256,-58.2848803057655,9.995493592174853,52.03726899472579,-0.7111974605305711,0.7026472355903463,0.020345945830689275,-0.00843245914311641,1652884051,700120470,-14.996878623962402,-28.26949119567871,-183.34400939941406,0.999850869178772,0.0023966433946043253,-0.017102301120758057,1.49015644268502e-08,1652884052,6594437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884052,215788360,0,0,0,0,0,-15.064888954162598,1.8904845714569092,-179.4348907470703,0.9998080134391785,0.01239687204360962,-0.01517266035079956,2.5143261694893226e-08,1652884052,202212950,-58.2848803057655,9.995493592174853,52.03726899472579,-0.7111974605305711,0.7026472355903463,0.020345945830689275,-0.00843245914311641,1652884051,700120470,-14.9791841506958,-28.320165634155273,-183.34417724609375,0.9998494386672974,0.001987636322155595,-0.017237603664398193,1.8627437370355437e-08,1652884052,202620382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1652884052,415821334,0,0,0,0,0,-15.09091854095459,1.8629013299942017,-179.43325805664062,0.9998123049736023,0.01224285364151001,-0.015019118785858154,1.117069192702047e-08,1652884052,405240622,-58.2848803057655,9.995493592174853,52.03726899472579,-0.7111974605305711,0.7026472355903463,0.020345945830689275,-0.00843245914311641,1652884051,700120470,-14.973031997680664,-28.230438232421875,-183.36619567871094,0.9998471736907959,0.0026696925051510334,-0.017273815348744392,-7.449899808165128e-09,1652884052,405715951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
