Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1650563400,506980351,0,0,0,-3.624229669570923,5.708968162536621,-184.36489868164062,0.9998692274093628,-0.01278907060623169,-0.009899795055389404,-1.4903109857300478e-08,0,0,0,0,0,0,0,-5.238645553588867,-21.832416534423828,-188.60263061523438,0.9999904632568359,0.004323840606957674,0.0005089343176223338,1.2689277184563252e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563400,706977069,0,0,0,-3.6335954666137695,5.656973361968994,-184.37013244628906,0.9998641014099121,-0.013223783113062382,-0.009835000149905682,1.489590939485197e-08,0,0,0,0,0,0,0,-5.290582656860352,-21.80738639831543,-188.57586669921875,0.9999895095825195,0.004492402542382479,0.0008811653824523091,1.6880171926914045e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563400,907011984,0,0,0,-3.535029649734497,5.50258207321167,-184.4691925048828,0.9998397827148438,-0.014286338351666927,-0.010782089084386826,7.211629071690595e-09,0,0,0,0,0,0,0,-5.188291549682617,-21.949800491333008,-188.60482788085938,0.9999936819076538,0.003529668552801013,8.258224988821894e-05,8.469211110195829e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563401,106972922,0,0,0,-3.6780202388763428,5.6289591789245605,-184.3630828857422,0.9998632669448853,-0.013453365303575993,-0.009616078808903694,-2.9806397350284897e-08,-46.629823335298326,5.047374478205171,48.63635753046141,-0.6924824577893932,0.7212121708337237,0.017192702383983648,-0.005045193634935529,-5.250025749206543,-21.840469360351562,-188.5598602294922,0.9999908208847046,0.004234374035149813,0.0006141067715361714,-1.629806689606994e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563401,306964499,0,0,0,-3.6632373332977295,5.690222263336182,-184.3519744873047,0.9998681545257568,-0.013024093583226204,-0.009690763428807259,2.2347411032797027e-08,-46.629823335298326,5.047374478205171,48.63635753046141,-0.6924824577893932,0.7212121708337237,0.017192702383983648,-0.005045193634935529,-5.235265731811523,-21.90555191040039,-188.58285522460938,0.999992847442627,0.0037418606225401163,0.0004656315431930125,-1.859736720177807e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563401,506989155,0,0,0,-3.6496803760528564,5.621237754821777,-184.40731811523438,0.9998596906661987,-0.013493061996996403,-0.009927959181368351,-1.8629064513220328e-08,-46.629823335298326,5.047374478205171,48.63635753046141,-0.6924824577893932,0.7212121708337237,0.017192702383983648,-0.005045193634935529,-5.209530830383301,-21.987638473510742,-188.5941925048828,0.9999947547912598,0.0032134652137756348,0.00025016069412231445,-2.0547298973383477e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563401,707008078,0,0,0,-3.7542476654052734,5.784585952758789,-184.3037567138672,0.9998834133148193,-0.012334288097918034,-0.009000600315630436,9.314311100183659e-09,-46.629823335298326,5.047374478205171,48.63635753046141,-0.6924824577893932,0.7212121708337237,0.017192702383983648,-0.005045193634935529,-5.249203681945801,-21.81768226623535,-188.57470703125,0.9999901056289673,0.004412293899804354,0.0006068647489883006,1.3853446390044155e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563401,906975183,0,0,0,-3.714709520339966,5.664403438568115,-184.39039611816406,0.9998676776885986,-0.013241649605333805,-0.009446293115615845,-2.4210313753769697e-08,-46.629823335298326,5.047374478205171,48.63635753046141,-0.6924824577893932,0.7212121708337237,0.017192702383983648,-0.005045193634935529,-5.163851261138916,-21.901817321777344,-188.60934448242188,0.999992847442627,0.0037862062454223633,1.0162591934204102e-05,8.019923392055262e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563402,106978783,0,0,0,-3.719386100769043,5.791680812835693,-184.3642578125,0.9998809099197388,-0.012265623547136784,-0.009367438033223152,-2.4213631988345696e-08,-46.6282134261396,5.11381097212157,48.50124999791689,-0.6931204102081274,0.7206229142164765,0.016389956163004038,-0.004238449911592319,-5.233624458312988,-21.810359954833984,-188.61412048339844,0.9999896287918091,0.004530728328973055,0.00047487023402936757,-1.6938377811470673e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650563402,306981360,0,0,0,-3.677306652069092,5.66981840133667,-184.3913116455078,0.9998661279678345,-0.013206780888140202,-0.009657412767410278,-2.8867587431591346e-08,-46.6282134261396,5.11381097212157,48.50124999791689,-0.6931204102081274,0.7206229142164765,0.016389956163004038,-0.004238449911592319,-5.259821891784668,-21.785249710083008,-188.60467529296875,0.9999886751174927,0.004710257984697819,0.0006442666635848582,-1.4668382952720549e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
