Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,Aurora x,Aurora y,Aurora z,Aurora qw,Aurora qx,Aurora qy,Aurora qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1647980320,562852603,0,0,0,73.42406463623047,0.15288160741329193,-193.6417999267578,0.7207067012786865,0.002196669578552246,-0.6932366490364075,-5.9604349900155285e-08,-46.339004888600584,-3.0100712920212516,55.4221086151511,0.002024408996890825,0.0400020845719431,-0.7022944563428996,-0.7105909084434907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980321,62859828,0,0,0,73.5623779296875,0.1472930759191513,-193.6855926513672,0.7204390168190002,0.0022637248039245605,-0.6935146450996399,-5.962649396451525e-08,-46.339004888600584,-3.0100712920212516,55.4221086151511,0.002024408996890825,0.0400020845719431,-0.7022944563428996,-0.7105909084434907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980321,562867802,0,0,0,73.40584564208984,0.19828426837921143,-193.59414672851562,0.7207210659980774,0.002434313530102372,-0.6932209134101868,0.0,-46.34159883359956,-2.9059791906911983,55.4309952749185,0.0020936569105937664,0.04009658015594758,-0.7023871537153558,-0.7106614439601583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980322,62865863,0,0,0,73.56087493896484,0.09770503640174866,-193.74278259277344,0.7204271554946899,0.002145051723346114,-0.6935272812843323,5.96274745134906e-08,-46.34159883359956,-2.9059791906911983,55.4309952749185,0.0020936569105937664,0.04009658015594758,-0.7023871537153558,-0.7106614439601583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980322,562870628,0,0,0,73.4785385131836,0.14423075318336487,-193.68389892578125,0.7206084132194519,0.0021155476570129395,-0.6933390498161316,0.0,-46.341240215763406,-2.9402847586573557,55.437918070150886,0.002035805921656808,0.04006865171856561,-0.7023606900009121,-0.7106044036892036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980323,62885203,0,0,0,73.49630737304688,0.15102148056030273,-193.64358520507812,0.7205398082733154,0.00225907564163208,-0.6934098601341248,5.953737058916886e-08,-46.341240215763406,-2.9402847586573557,55.437918070150886,0.002035805921656808,0.04006865171856561,-0.7023606900009121,-0.7106044036892036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980323,562890933,0,0,0,73.4532470703125,0.16757629811763763,-193.6731719970703,0.7206155061721802,0.00222682929597795,-0.6933313012123108,0.0,-46.33999907104365,-2.9401443699108967,55.43051349994752,0.002008724308969978,0.04001037423521764,-0.7023876491098066,-0.7106662615318948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980324,62884424,0,0,0,73.48588562011719,0.1851247102022171,-193.6309814453125,0.7205086946487427,0.0023294093552976847,-0.6934419870376587,0.0,-46.33999907104365,-2.9401443699108967,55.43051349994752,0.002008724308969978,0.04001037423521764,-0.7023876491098066,-0.7106662615318948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980324,562879892,0,0,0,73.43607330322266,0.16374535858631134,-193.57872009277344,0.7206304669380188,0.0023840665817260742,-0.6933152675628662,0.0,-46.33999907104365,-2.9401443699108967,55.43051349994752,0.002008724308969978,0.04001037423521764,-0.7023876491098066,-0.7106662615318948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980325,62861913,0,0,0,73.52096557617188,0.10338835418224335,-193.7400665283203,0.7205010652542114,0.0020613071974366903,-0.6934508085250854,5.954057158419346e-08,-46.33999907104365,-2.9401443699108967,55.43051349994752,0.002008724308969978,0.04001037423521764,-0.7023876491098066,-0.7106662615318948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980325,562868594,0,0,0,73.42786407470703,0.18703296780586243,-193.53750610351562,0.7206245064735413,0.0023511049803346395,-0.6933215856552124,0.0,-46.2321986736047,-2.973678510079708,55.428051153432776,0.0019377439781199102,0.039918369618616056,-0.7023786100750777,-0.7106807513641249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980326,62904271,0,0,0,73.40193939208984,0.26187199354171753,-193.52044677734375,0.7206702828407288,0.002533495193347335,-0.6932733058929443,0.0,-46.2321986736047,-2.973678510079708,55.428051153432776,0.0019377439781199102,0.039918369618616056,-0.7023786100750777,-0.7106807513641249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980326,562869608,0,0,0,73.53044891357422,0.17958267033100128,-193.64035034179688,0.7204530239105225,0.0022574663162231445,-0.6935000419616699,0.0,-46.2321986736047,-2.973678510079708,55.428051153432776,0.0019377439781199102,0.039918369618616056,-0.7023786100750777,-0.7106807513641249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
