Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,Aurora x,Aurora y,Aurora z,Aurora qw,Aurora qx,Aurora qy,Aurora qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1647980458,931436823,0,0,0,76.45214080810547,-0.24098199605941772,-190.0169219970703,0.7200344800949097,-0.0017265677452087402,-0.6939361691474915,-5.965999605450634e-08,-49.928146007414995,-6.0169151601959925,54.794890682801324,0.0035744040846289837,0.03745657188844964,-0.7003524819559378,-0.7126809138669545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980459,431429481,0,0,0,76.48077392578125,-0.21319572627544403,-190.05300903320312,0.7200109362602234,-0.0015725493431091309,-0.6939609050750732,0.0,-49.928146007414995,-6.0169151601959925,54.794890682801324,0.0035744040846289837,0.03745657188844964,-0.7003524819559378,-0.7126809138669545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980459,931381920,0,0,0,76.51618957519531,-0.213416188955307,-190.03504943847656,0.7199029326438904,-0.0015869139460846782,-0.6940729022026062,5.96708957800729e-08,-49.83128252137584,-6.014671797949134,54.78376072295249,0.003510470922347797,0.03739487294984278,-0.7004145033377991,-0.7127471904712728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980460,431428139,0,0,0,76.4604721069336,-0.19035746157169342,-189.9647979736328,0.7200391292572021,-0.0016127823619171977,-0.6939315795898438,0.0,-49.83128252137584,-6.014671797949134,54.78376072295249,0.003510470922347797,0.03739487294984278,-0.7004145033377991,-0.7127471904712728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980460,931434735,0,0,0,76.37841033935547,-0.12290720641613007,-189.90211486816406,0.7201735377311707,-0.001378476619720459,-0.6937925815582275,5.960806248594963e-08,-49.86349866090043,-6.015582190604704,54.79814725570748,0.0035130777991712048,0.037423298479910216,-0.7004114378133949,-0.7127172371926032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980461,431428620,0,0,0,76.4328384399414,-0.17619627714157104,-190.0371551513672,0.720055341720581,-0.0015490055084228516,-0.6939148902893066,-5.965826943565844e-08,-49.86349866090043,-6.015582190604704,54.79814725570748,0.0035130777991712048,0.037423298479910216,-0.7004114378133949,-0.7127172371926032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980461,931432701,0,0,0,76.4340591430664,-0.22938156127929688,-189.9564208984375,0.720059335231781,-0.0017764568328857422,-0.6939101815223694,-5.9577097033525206e-08,-49.86358317940099,-6.011631534949785,54.79820799223801,0.003528627312314181,0.03743989921334229,-0.7004274513497352,-0.712732705630346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980462,431412705,0,0,0,76.42559814453125,-0.19667355716228485,-189.902099609375,0.7200853824615479,-0.001549244043417275,-0.6938837766647339,0.0,-49.86358317940099,-6.011631534949785,54.79820799223801,0.003528627312314181,0.03743989921334229,-0.7004274513497352,-0.712732705630346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980462,931431537,0,0,0,76.48456573486328,-0.23158976435661316,-190.03384399414062,0.7199633717536926,-0.0017291901167482138,-0.6940099000930786,0.0,-49.86358317940099,-6.011631534949785,54.79820799223801,0.003543491213321648,0.0374283911951544,-0.7004143680286908,-0.7127453756520972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980463,431355783,0,0,0,76.45632934570312,-0.1655588001012802,-189.93775939941406,0.7200044393539429,-0.0015801787376403809,-0.6939677000045776,0.0,-49.86358317940099,-6.011631534949785,54.79820799223801,0.003543491213321648,0.0374283911951544,-0.7004143680286908,-0.7127453756520972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
