Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,Aurora x,Aurora y,Aurora z,Aurora qw,Aurora qx,Aurora qy,Aurora qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1648228628,296012156,0,0,0,75.68338012695312,-2.809255838394165,-186.01083374023438,0.7085167169570923,-0.0026646850164979696,-0.7056889533996582,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228628,795999812,0,0,0,75.54486083984375,-2.7714765071868896,-185.88600158691406,0.7090252637863159,-0.00388741516508162,-0.7051723003387451,0.0,-53.72563253371939,-5.225868688507134,52.07101863869835,-0.0074762582431921465,0.025490159819897884,-0.7000065873292018,-0.7136422226941397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228629,295869512,0,0,0,75.6069107055664,-2.7936031818389893,-185.90963745117188,0.7089937329292297,-0.004081785678863525,-0.7052029967308044,0.0,-53.72563253371939,-5.225868688507134,52.07101863869835,-0.0074762582431921465,0.025490159819897884,-0.7000065873292018,-0.7136422226941397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228629,795964701,0,0,0,75.6249008178711,-2.7775745391845703,-185.9932403564453,0.70899897813797,-0.003962516784667969,-0.705198347568512,5.960341553645776e-08,-53.72530033203765,-5.225759509778882,52.064379300419134,-0.007399192412983424,0.02541797408517671,-0.6999347779720094,-0.7137165625706096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228630,295902720,0,0,0,75.63294982910156,-2.8038299083709717,-185.89175415039062,0.7089734077453613,-0.004223167896270752,-0.7052226066589355,0.0,-53.72530033203765,-5.225759509778882,52.064379300419134,-0.007399192412983424,0.02541797408517671,-0.6999347779720094,-0.7137165625706096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228630,795911776,0,0,0,75.59563446044922,-2.7751169204711914,-185.88992309570312,0.7090577483177185,-0.004019677173346281,-0.7051389217376709,0.0,-53.79849894527425,-5.215693917845016,52.06088230223754,-0.007075127481085519,0.02574699071382125,-0.6999347239544509,-0.7137000451244082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228631,296002410,0,0,0,75.57888793945312,-2.8066632747650146,-185.9380340576172,0.7090848088264465,-0.004103780258446932,-0.7051112651824951,-5.9596203527689795e-08,-53.79849894527425,-5.215693917845016,52.06088230223754,-0.007075127481085519,0.02574699071382125,-0.6999347239544509,-0.7137000451244082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228631,795994928,0,0,0,75.6240463256836,-2.8003156185150146,-185.94219970703125,0.7089916467666626,-0.004108666907995939,-0.7052048444747925,0.0,-53.79626856970759,-5.215265962546425,52.036149311922685,-0.0063175555659187865,0.025037391074754944,-0.6992288241787938,-0.7144308203906711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228632,296005206,0,0,0,75.64710998535156,-2.819134473800659,-186.00833129882812,0.7089923620223999,-0.004118919372558594,-0.7052041888237,0.0,-53.79626856970759,-5.215265962546425,52.036149311922685,-0.0063175555659187865,0.025037391074754944,-0.6992288241787938,-0.7144308203906711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228632,795953767,0,0,0,75.62481689453125,-2.759276866912842,-185.96096801757812,0.7089755535125732,-0.004017471801489592,-0.7052215933799744,5.960538373983582e-08,-53.72423554896761,-5.217160846959516,52.039722350162414,-0.00632249872380064,0.025042021213463383,-0.699233430175888,-0.7144260520809633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228633,295960207,0,0,0,75.58454895019531,-2.7758498191833496,-185.9298858642578,0.7090777158737183,-0.0040839905850589275,-0.7051184773445129,0.0,-53.72423554896761,-5.217160846959516,52.039722350162414,-0.00632249872380064,0.025042021213463383,-0.699233430175888,-0.7144260520809633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228633,795992661,0,0,0,75.56330871582031,-2.8073484897613525,-185.94293212890625,0.7091197371482849,-0.00414586067199707,-0.7050758600234985,0.0,-53.74569950463996,-5.214223274336803,52.0386966994965,-0.00628103101818861,0.02507451331626953,-0.6992295976217413,-0.7144297501995638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228634,296036589,0,0,0,75.61408996582031,-2.7873525619506836,-185.9730682373047,0.7090383172035217,-0.004048049449920654,-0.7051583528518677,5.9600111512736476e-08,-53.74569950463996,-5.214223274336803,52.0386966994965,-0.00628103101818861,0.02507451331626953,-0.6992295976217413,-0.7144297501995638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228634,795972982,0,0,0,75.5870132446289,-2.7935545444488525,-185.89273071289062,0.7090871930122375,-0.004120528697967529,-0.7051087021827698,0.0,-53.746414616751906,-5.205165046902167,52.04918495195025,-0.006270400828684575,0.025094971029974433,-0.6992345212493349,-0.7144245132453666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228635,295996066,0,0,0,75.59246063232422,-2.82006573677063,-185.93804931640625,0.7090849280357361,-0.004204988479614258,-0.7051105499267578,0.0,-53.746414616751906,-5.205165046902167,52.04918495195025,-0.006270400828684575,0.025094971029974433,-0.6992345212493349,-0.7144245132453666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228635,796007642,0,0,0,75.63155364990234,-2.8044395446777344,-185.89865112304688,0.7089900374412537,-0.004125475417822599,-0.7052063941955566,0.0,-53.74589693202549,-5.204994908810804,52.03883857440373,-0.006265457670802721,0.025090340891265994,-0.6992299152522408,-0.7144292815550743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228636,295996739,0,0,0,75.64215850830078,-2.763352870941162,-185.95713806152344,0.7089695334434509,-0.004105090629309416,-0.7052271962165833,0.0,-53.74589693202549,-5.204994908810804,52.03883857440373,-0.006265457670802721,0.025090340891265994,-0.6992299152522408,-0.7144292815550743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228636,796023828,0,0,0,75.6185073852539,-2.7735326290130615,-185.93394470214844,0.709040641784668,-0.004011869430541992,-0.705156147480011,0.0,-53.75526751315371,-5.214580021887784,52.04858717218646,-0.0062692195030845665,0.02509386451031259,-0.6992334204990835,-0.7144256527854058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228637,295986089,0,0,0,75.60859680175781,-2.7719686031341553,-185.98239135742188,0.7090434432029724,-0.004057586193084717,-0.7051531076431274,-5.959967808166766e-08,-53.75526751315371,-5.214580021887784,52.04858717218646,-0.0062692195030845665,0.02509386451031259,-0.6992334204990835,-0.7144256527854058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228637,795983211,0,0,0,75.61729431152344,-2.7672348022460938,-185.96560668945312,0.7090166807174683,-0.004027128219604492,-0.7051801681518555,0.0,-53.75141210194084,-5.205268090509492,52.0489332065076,-0.0062692195030845665,0.02509386451031259,-0.6992334204990835,-0.7144256527854058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228638,295985409,-53.75141210194084,-5.205268090509492,52.0489332065076,75.61876678466797,-2.8079018592834473,-185.9715576171875,0.7090221643447876,-0.0042150020599365234,-0.7051736116409302,0.0,-53.74939377024174,-5.205349720206669,52.04712285987917,-0.006246373593190746,0.025050750914654807,-0.6992009157669299,-0.7144580775479886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228638,795954555,-53.75141210194084,-5.205268090509492,52.0489332065076,75.5906753540039,-2.8068959712982178,-185.96475219726562,0.7090821862220764,-0.004140615928918123,-0.7051137089729309,-5.959642379593788e-08,-53.7419129000985,-5.198792624131599,52.059442409919136,-0.006252586109875002,0.0251075397536778,-0.6992319577557435,-0.7144265544849207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228639,295995136,-53.75141210194084,-5.205268090509492,52.0489332065076,75.63737487792969,-2.8027021884918213,-185.94158935546875,0.7089687585830688,-0.004093825817108154,-0.7052279710769653,0.0,-53.76983590284772,-5.221179535169512,52.04107834956095,-0.006301380561686831,0.02507331371444066,-0.6992385369150339,-0.7144202857904314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
