Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,Aurora x,Aurora y,Aurora z,Aurora qw,Aurora qx,Aurora qy,Aurora qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1647980850,207491118,0,0,0,-20.284530639648438,-0.7115979194641113,-196.83248901367188,0.7155356407165527,0.029311778023838997,-0.6979610323905945,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980850,707433660,0,0,0,-20.331031799316406,-0.7563361525535583,-196.8170623779297,0.7156476378440857,0.029265522956848145,-0.6978481411933899,0.0,-45.04345537388559,90.86085583944745,56.14310787201349,-0.01682755825279092,0.04832837606702317,-0.7152015946353462,-0.6970421954344689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980851,207476323,0,0,0,-20.297775268554688,-0.7263797521591187,-196.7899627685547,0.7156054377555847,0.029391825199127197,-0.6978861093521118,0.0,-45.04345537388559,90.86085583944745,56.14310787201349,-0.01682755825279092,0.04832837606702317,-0.7152015946353462,-0.6970421954344689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980851,707470146,0,0,0,-20.315475463867188,-0.7722246646881104,-196.8214111328125,0.7156267166137695,0.02928006462752819,-0.6978689432144165,-5.986478157637976e-08,-45.04361287981118,90.87047366347898,56.142297840457516,-0.016845994121139463,0.04834564450750267,-0.7152187730379119,-0.6970244116751565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980852,207479097,0,0,0,-20.290145874023438,-0.7069939374923706,-196.7849884033203,0.7155665159225464,0.02924644760787487,-0.6979321241378784,0.0,-45.04361287981118,90.87047366347898,56.142297840457516,-0.016845994121139463,0.04834564450750267,-0.7152187730379119,-0.6970244116751565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980852,707465701,0,0,0,-20.252777099609375,-0.6830333471298218,-196.75767517089844,0.7154589891433716,0.029185710474848747,-0.6980448365211487,0.0,-45.05888968027713,90.86053759806259,56.14233037770429,-0.01682755825279092,0.04832837606702317,-0.7152015946353462,-0.6970421954344689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980853,207466310,0,0,0,-20.292194366455078,-0.6811099052429199,-196.75704956054688,0.7155395746231079,0.02927595004439354,-0.6979584693908691,0.0,-45.05888968027713,90.86053759806259,56.14233037770429,-0.01682755825279092,0.04832837606702317,-0.7152015946353462,-0.6970421954344689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980853,707467449,0,0,0,-20.29364776611328,-0.708593487739563,-196.6798858642578,0.7155829668045044,0.029241979122161865,-0.6979154348373413,0.0,-45.05909510265596,90.87013967425867,56.14247799795903,-0.016835436347935384,0.04833280754495711,-0.7152073047661724,-0.6970358908578176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980854,207467420,0,0,0,-20.327878952026367,-0.7307912111282349,-196.8185577392578,0.7156370878219604,0.02929258532822132,-0.6978577375411987,0.0,-45.05909510265596,90.87013967425867,56.14247799795903,-0.016835436347935384,0.04833280754495711,-0.7152073047661724,-0.6970358908578176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647980854,707463699,0,0,0,-20.301408767700195,-0.7416965961456299,-196.76809692382812,0.7155905365943909,0.0292397178709507,-0.6979077458381653,0.0,-45.05909510265596,90.87013967425867,56.14247799795903,-0.016833932165012833,0.048334346359376335,-0.7152075337985033,-0.6970360469787147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
