Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z,Aurora x,Aurora y,Aurora z,Aurora qw,Aurora qx,Aurora qy,Aurora qz,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,Control_x,Control_z
1648228135,397779690,0,0,0,73.4216537475586,-16.39558219909668,-186.91888427734375,0.7204800248146057,-0.0008418560028076172,-0.6934751868247986,0.0,-52.12238941952867,-2.8315725114388783,38.5421210948566,0.00335230517521945,0.038165192021162475,-0.7008585783417637,-0.7122706393007009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228135,897845536,0,0,0,73.52275848388672,-16.47355842590332,-186.9785614013672,0.7202584743499756,-0.0010956525802612305,-0.6937049031257629,0.0,-52.12238941952867,-2.8315725114388783,38.5421210948566,0.00335230517521945,0.038165192021162475,-0.7008585783417637,-0.7122706393007009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228136,397881034,0,0,0,73.48291015625,-16.47700309753418,-186.90374755859375,0.7203177809715271,-0.0011029839515686035,-0.6936432719230652,0.0,-52.121457167688874,-2.831266125060097,38.52348923455469,0.003412583807619163,0.038108730456342166,-0.7008024111684089,-0.712328785772026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228136,897830461,0,0,0,73.4794921875,-16.460954666137695,-186.9916534423828,0.7203501462936401,-0.001214563730172813,-0.6936095356941223,0.0,-52.121457167688874,-2.831266125060097,38.52348923455469,0.003412583807619163,0.038108730456342166,-0.7008024111684089,-0.712328785772026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228137,397836250,0,0,0,73.43675231933594,-16.4172420501709,-186.9409942626953,0.720441460609436,-0.0009865761967375875,-0.6935150623321533,0.0,-52.21225910981187,-2.808902360820724,38.53799722544653,0.003463608646798344,0.03816051943274945,-0.7008020971555412,-0.7123258748801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228137,897868579,0,0,0,73.51483154296875,-16.463199615478516,-187.0029754638672,0.7202393412590027,-0.0010735393734648824,-0.6937248706817627,0.0,-52.21225910981187,-2.808902360820724,38.53799722544653,0.003463608646798344,0.03816051943274945,-0.7008020971555412,-0.7123258748801514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228138,397862057,0,0,0,73.42589569091797,-16.41653823852539,-186.8692169189453,0.720419704914093,-0.001097738859243691,-0.6935375332832336,-5.958769477842907e-08,-52.121457167688874,-2.831266125060097,38.52348923455469,0.003420355777643491,0.03810145063641529,-0.7007951693055748,-0.7123362828338232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228138,897875692,0,0,0,73.50682067871094,-16.458377838134766,-187.00865173339844,0.7203001379966736,-0.0010387301445007324,-0.6936618089675903,0.0,-52.121457167688874,-2.831266125060097,38.52348923455469,0.003420355777643491,0.03810145063641529,-0.7007951693055748,-0.7123362828338232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228139,397871170,0,0,0,73.4061508178711,-16.45134162902832,-186.92042541503906,0.7204568982124329,-0.0010526776313781738,-0.693498969078064,0.0,-52.121045017626244,-2.850531291439168,38.5231930560293,0.003420355777643491,0.03810145063641529,-0.7007951693055748,-0.7123362828338232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228139,897872478,0,0,0,73.48140716552734,-16.5076961517334,-186.9989471435547,0.7203373908996582,-0.001194417360238731,-0.6936228275299072,5.959450177783765e-08,-52.121045017626244,-2.850531291439168,38.5231930560293,0.003420355777643491,0.03810145063641529,-0.7007951693055748,-0.7123362828338232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228140,397884033,0,0,0,73.44719696044922,-16.382810592651367,-186.91151428222656,0.7204001545906067,-0.0009338855743408203,-0.6935580372810364,0.0,-52.09462006772188,-2.8306780398167746,38.522582188291956,0.0034607073124215404,0.03806365431115416,-0.7007575700509338,-0.7123752070639606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228140,898051812,0,0,0,73.49995422363281,-16.425338745117188,-187.0004119873047,0.7202945947647095,-0.000983297941274941,-0.6936675906181335,-5.9598043833375414e-08,-52.09462006772188,-2.8306780398167746,38.522582188291956,0.0034607073124215404,0.03806365431115416,-0.7007575700509338,-0.7123752070639606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228141,397939944,0,0,0,73.40701293945312,-16.438495635986328,-186.89959716796875,0.7204570770263672,-0.0010680555133149028,-0.6934986710548401,0.0,-52.05982898521978,-2.848397099621991,38.469558617711314,0.0034373172491576898,0.03797916557269043,-0.7007286002889942,-0.7124080207248196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228141,897881287,0,0,0,73.55134582519531,-16.498598098754883,-187.0356903076172,0.7202135324478149,-0.0011607409687712789,-0.6937515139579773,5.960475135680099e-08,-52.05982898521978,-2.848397099621991,38.469558617711314,0.0034373172491576898,0.03797916557269043,-0.7007286002889942,-0.7124080207248196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228142,397832241,0,0,0,73.45619201660156,-16.4377498626709,-186.87779235839844,0.720344603061676,-0.0010897517204284668,-0.6936154961585999,0.0,-52.06002244987269,-2.8484606821561584,38.473425176330494,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228142,897859812,0,0,0,73.55609893798828,-16.478487014770508,-187.06385803222656,0.7201703786849976,-0.0011252762051299214,-0.6937963366508484,-5.960832538676186e-08,-52.06002244987269,-2.8484606821561584,38.473425176330494,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228143,397860200,0,0,0,73.42962646484375,-16.459178924560547,-186.90386962890625,0.7204343676567078,-0.0011763572692871094,-0.6935221552848816,0.0,-52.059748988469295,-2.861243112421917,38.473228661996146,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228143,897804370,0,0,0,73.48954772949219,-16.45880699157715,-187.0357666015625,0.7203258275985718,-0.0010374784469604492,-0.693635106086731,5.963586602319992e-08,-52.059748988469295,-2.861243112421917,38.473228661996146,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228144,397827056,0,0,0,73.41236877441406,-16.48215675354004,-186.93975830078125,0.7204915881156921,-0.0011341571807861328,-0.6934627294540405,0.0,-52.0597307610164,-2.852988402139914,38.46948803201366,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228144,897871105,0,0,0,73.48795318603516,-16.500410079956055,-186.9824981689453,0.7203038334846497,-0.0012882350711151958,-0.6936575174331665,0.0,-52.0597307610164,-2.852988402139914,38.46948803201366,0.003454137922763667,0.03799623945204056,-0.7007285224197574,-0.7124070871694543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228145,397873961,0,0,0,73.41944885253906,-16.391096115112305,-186.88563537597656,0.720474898815155,-0.0008982419967651367,-0.6934804320335388,0.0,-52.0597307610164,-2.852988402139914,38.46948803201366,0.0034623760537302872,0.03798852299021893,-0.7007208461916861,-0.7124150339032629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228145,897886787,0,0,0,73.53466033935547,-16.484525680541992,-186.95419311523438,0.7201420664787292,-0.001040458562783897,-0.6938258409500122,0.0,-52.0597307610164,-2.852988402139914,38.46948803201366,0.0034623760537302872,0.03798852299021893,-0.7007208461916861,-0.7124150339032629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648228146,397870526,0,0,0,73.46839141845703,-16.42190933227539,-186.9144744873047,0.7203289866447449,-0.0009040235891006887,-0.6936320066452026,0.0,-52.07626207635184,-2.853329262853208,38.468655276509736,0.0034373172491576898,0.03797916557269043,-0.7007286002889942,-0.7124080207248196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
