Timestamp sec,Timestamp nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J03,J04,J05,J06,J10,J11,J12,J13,J14,J15,J16,J20,J21,J22,J23,J24,J25,J26,J30,J31,J32,J33,J34,J35,J36,J40,J41,J42,J43,J44,J45,J46,J50,J51,J52,J53,J54,J55,J56,J60,J61,J62,J63,J64,J65,J66,J sec,J nanosec,Control x,Control z,Control sec,Control nanosec
1651513499,784165745,0,0,0,0,0,4.153005123138428,6.8458571434021,-177.6563262939453,0.9998592138290405,-0.016234340146183968,-0.004244536627084017,-2.3286341743755656e-09,1651513499,765570950,0,0,0,0,0,0,0,0,0,2.7415692806243896,-21.600555419921875,-179.3897705078125,0.9999750852584839,-0.006925046909600496,0.001344412681646645,-1.9790643790429385e-08,1651513499,765927758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513499,984027170,0,0,0,0,0,4.128637790679932,6.8779425621032715,-177.64199829101562,0.9998642206192017,-0.015981318429112434,-0.004019707906991243,-1.816325578829492e-08,1651513499,966339177,0,0,0,0,0,0,0,0,0,2.741239070892334,-21.543535232543945,-179.3648681640625,0.999977707862854,-0.006514073349535465,0.0014273823471739888,-2.176969537970308e-08,1651513499,966684540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513500,184077770,0,0,0,0,0,4.200564861297607,6.756026268005371,-177.67860412597656,0.9998464584350586,-0.016901016235351562,-0.0046311914920806885,1.816357908523969e-08,1651513500,168492456,-38.95520159208067,11.877376435683715,47.4570499590382,-0.6905876033174726,0.7231345002856481,0.012835172943907092,-0.0006129504986766795,1651513500,33129793,2.7553822994232178,-21.528400421142578,-179.35826110839844,0.9999788999557495,-0.006356656551361084,0.0013375580310821533,-2.4796078079702966e-08,1651513500,169002884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513500,384071023,0,0,0,0,0,4.20003604888916,6.7985663414001465,-177.6893310546875,0.9998515844345093,-0.01659185066819191,-0.004621744621545076,1.3506181950617702e-08,1651513500,369890043,-38.95520159208067,11.877376435683715,47.4570499590382,-0.6905876033174726,0.7231345002856481,0.012835172943907092,-0.0006129504986766795,1651513500,33129793,2.7615067958831787,-21.62296485900879,-179.3768768310547,0.9999744892120361,-0.007039785850793123,0.001172274467535317,-2.281753097577166e-08,1651513500,370399079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513500,584071819,0,0,0,0,0,4.151366233825684,6.817994594573975,-177.673583984375,0.9998559951782227,-0.016431152820587158,-0.004250228404998779,1.3040393653795945e-08,1651513500,566450547,-38.95520159208067,11.877376435683715,47.4570499590382,-0.6905876033174726,0.7231345002856481,0.012835172943907092,-0.0006129504986766795,1651513500,33129793,2.748936891555786,-21.528627395629883,-179.36219787597656,0.9999785423278809,-0.006403625477105379,0.0013130009174346924,-2.5029375905205598e-08,1651513500,566978774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513500,784074370,0,0,0,0,0,4.165287494659424,6.7001848220825195,-177.71205139160156,0.9998410940170288,-0.017264187335968018,-0.004446893464773893,1.536926497180957e-08,1651513500,767274740,-38.95520159208067,11.877376435683715,47.4570499590382,-0.6905876033174726,0.7231345002856481,0.012835172943907092,-0.0006129504986766795,1651513500,33129793,2.77289080619812,-21.6228084564209,-179.33334350585938,0.999974250793457,-0.007075906731188297,0.0011166931362822652,5.9368794325109775e-09,1651513500,767756871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513500,984063857,0,0,0,0,0,4.087735176086426,6.752498149871826,-177.67507934570312,0.9998489618301392,-0.016952095553278923,-0.003829389810562134,3.027255557341846e-09,1651513500,968814987,-38.95520159208067,11.877376435683715,47.4570499590382,-0.6905876033174726,0.7231345002856481,0.012835172943907092,-0.0006129504986766795,1651513500,33129793,2.717355966567993,-21.54291534423828,-179.3433380126953,0.999977707862854,-0.006487846374511719,0.00157204270362854,-1.8975665483367266e-08,1651513500,969335538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513501,184085459,0,0,0,0,0,4.09217643737793,6.793834686279297,-177.67904663085938,0.9998552799224854,-0.016581062227487564,-0.003803581465035677,-2.9337268614426648e-08,1651513501,169788599,-39.015445923083966,11.876975608416842,47.47480820487554,-0.6905901795669308,0.7231329265318847,0.012595445536743091,-0.00037029115019562506,1651513501,36221680,2.7318902015686035,-21.615909576416016,-179.3291015625,0.9999740123748779,-0.007046044338494539,0.00149926554877311,-1.4901548439638646e-08,1651513501,170308271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513501,384086523,0,0,0,0,0,4.1388068199157715,6.7717132568359375,-177.68072509765625,0.9998509883880615,-0.0167391300201416,-0.004223167896270752,-5.123037549736864e-09,1651513501,370687413,-39.015445923083966,11.876975608416842,47.47480820487554,-0.6905901795669308,0.7231329265318847,0.012595445536743091,-0.00037029115019562506,1651513501,36221680,2.7464213371276855,-21.538230895996094,-179.35733032226562,0.9999784231185913,-0.006417036522179842,0.0013964773388579488,6.63536159350997e-09,1651513501,371205874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651513501,584071917,0,0,0,0,0,4.112462043762207,6.739771366119385,-177.67250061035156,0.9998488426208496,-0.016894936561584473,-0.004106462001800537,-9.31463350895001e-10,1651513501,567189722,-39.015445923083966,11.876975608416842,47.47480820487554,-0.6905901795669308,0.7231329265318847,0.012595445536743091,-0.00037029115019562506,1651513501,36221680,2.7710275650024414,-21.616140365600586,-179.3464813232422,0.9999747276306152,-0.007004380691796541,0.001210034010000527,7.683151004300726e-09,1651513501,567706612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
